datetime_start,zone,prix_da_eur_mwh,type_jour
2021-01-01 00:00:00,BZN|FR,50.87,Férié
2021-01-01 01:00:00,BZN|FR,48.19,Férié
2021-01-01 02:00:00,BZN|FR,44.68,Férié
2021-01-01 03:00:00,BZN|FR,42.92,Férié
2021-01-01 04:00:00,BZN|FR,40.39,Férié
2021-01-01 05:00:00,BZN|FR,40.2,Férié
2021-01-01 06:00:00,BZN|FR,39.63,Férié
2021-01-01 07:00:00,BZN|FR,40.09,Férié
2021-01-01 08:00:00,BZN|FR,41.27,Férié
2021-01-01 09:00:00,BZN|FR,44.88,Férié
2021-01-01 10:00:00,BZN|FR,45.0,Férié
2021-01-01 11:00:00,BZN|FR,47.2,Férié
2021-01-01 12:00:00,BZN|FR,50.78,Férié
2021-01-01 13:00:00,BZN|FR,45.49,Férié
2021-01-01 14:00:00,BZN|FR,44.73,Férié
2021-01-01 15:00:00,BZN|FR,46.59,Férié
2021-01-01 16:00:00,BZN|FR,52.99,Férié
2021-01-01 17:00:00,BZN|FR,60.26,Férié
2021-01-01 18:00:00,BZN|FR,60.61,Férié
2021-01-01 19:00:00,BZN|FR,60.36,Férié
2021-01-01 20:00:00,BZN|FR,57.4,Férié
2021-01-01 21:00:00,BZN|FR,53.86,Férié
2021-01-01 22:00:00,BZN|FR,53.45,Férié
2021-01-01 23:00:00,BZN|FR,49.72,Férié
2021-01-02 00:00:00,BZN|FR,46.69,Week-end
2021-01-02 01:00:00,BZN|FR,42.43,Week-end
2021-01-02 02:00:00,BZN|FR,41.09,Week-end
2021-01-02 03:00:00,BZN|FR,40.0,Week-end
2021-01-02 04:00:00,BZN|FR,37.55,Week-end
2021-01-02 05:00:00,BZN|FR,39.0,Week-end
2021-01-02 06:00:00,BZN|FR,42.09,Week-end
2021-01-02 07:00:00,BZN|FR,44.96,Week-end
2021-01-02 08:00:00,BZN|FR,48.45,Week-end
2021-01-02 09:00:00,BZN|FR,52.0,Week-end
2021-01-02 10:00:00,BZN|FR,52.0,Week-end
2021-01-02 11:00:00,BZN|FR,52.15,Week-end
2021-01-02 12:00:00,BZN|FR,55.95,Week-end
2021-01-02 13:00:00,BZN|FR,52.0,Week-end
2021-01-02 14:00:00,BZN|FR,50.69,Week-end
2021-01-02 15:00:00,BZN|FR,53.45,Week-end
2021-01-02 16:00:00,BZN|FR,59.99,Week-end
2021-01-02 17:00:00,BZN|FR,62.0,Week-end
2021-01-02 18:00:00,BZN|FR,63.08,Week-end
2021-01-02 19:00:00,BZN|FR,62.17,Week-end
2021-01-02 20:00:00,BZN|FR,60.03,Week-end
2021-01-02 21:00:00,BZN|FR,55.03,Week-end
2021-01-02 22:00:00,BZN|FR,52.25,Week-end
2021-01-02 23:00:00,BZN|FR,48.45,Week-end
2021-01-03 00:00:00,BZN|FR,46.11,Week-end
2021-01-03 01:00:00,BZN|FR,43.0,Week-end
2021-01-03 02:00:00,BZN|FR,39.55,Week-end
2021-01-03 03:00:00,BZN|FR,37.44,Week-end
2021-01-03 04:00:00,BZN|FR,35.64,Week-end
2021-01-03 05:00:00,BZN|FR,35.5,Week-end
2021-01-03 06:00:00,BZN|FR,36.14,Week-end
2021-01-03 07:00:00,BZN|FR,36.97,Week-end
2021-01-03 08:00:00,BZN|FR,38.92,Week-end
2021-01-03 09:00:00,BZN|FR,44.49,Week-end
2021-01-03 10:00:00,BZN|FR,49.0,Week-end
2021-01-03 11:00:00,BZN|FR,50.3,Week-end
2021-01-03 12:00:00,BZN|FR,52.04,Week-end
2021-01-03 13:00:00,BZN|FR,46.64,Week-end
2021-01-03 14:00:00,BZN|FR,44.01,Week-end
2021-01-03 15:00:00,BZN|FR,41.27,Week-end
2021-01-03 16:00:00,BZN|FR,49.92,Week-end
2021-01-03 17:00:00,BZN|FR,55.16,Week-end
2021-01-03 18:00:00,BZN|FR,59.29,Week-end
2021-01-03 19:00:00,BZN|FR,61.09,Week-end
2021-01-03 20:00:00,BZN|FR,60.0,Week-end
2021-01-03 21:00:00,BZN|FR,59.4,Week-end
2021-01-03 22:00:00,BZN|FR,55.36,Week-end
2021-01-03 23:00:00,BZN|FR,53.06,Week-end
2021-01-04 00:00:00,BZN|FR,50.23,Jour ouvré
2021-01-04 01:00:00,BZN|FR,47.01,Jour ouvré
2021-01-04 02:00:00,BZN|FR,43.79,Jour ouvré
2021-01-04 03:00:00,BZN|FR,41.65,Jour ouvré
2021-01-04 04:00:00,BZN|FR,41.62,Jour ouvré
2021-01-04 05:00:00,BZN|FR,44.5,Jour ouvré
2021-01-04 06:00:00,BZN|FR,56.0,Jour ouvré
2021-01-04 07:00:00,BZN|FR,62.0,Jour ouvré
2021-01-04 08:00:00,BZN|FR,64.84,Jour ouvré
2021-01-04 09:00:00,BZN|FR,68.25,Jour ouvré
2021-01-04 10:00:00,BZN|FR,65.97,Jour ouvré
2021-01-04 11:00:00,BZN|FR,63.93,Jour ouvré
2021-01-04 12:00:00,BZN|FR,63.94,Jour ouvré
2021-01-04 13:00:00,BZN|FR,63.94,Jour ouvré
2021-01-04 14:00:00,BZN|FR,61.97,Jour ouvré
2021-01-04 15:00:00,BZN|FR,62.45,Jour ouvré
2021-01-04 16:00:00,BZN|FR,63.9,Jour ouvré
2021-01-04 17:00:00,BZN|FR,67.02,Jour ouvré
2021-01-04 18:00:00,BZN|FR,71.05,Jour ouvré
2021-01-04 19:00:00,BZN|FR,72.6,Jour ouvré
2021-01-04 20:00:00,BZN|FR,70.0,Jour ouvré
2021-01-04 21:00:00,BZN|FR,61.39,Jour ouvré
2021-01-04 22:00:00,BZN|FR,59.8,Jour ouvré
2021-01-04 23:00:00,BZN|FR,54.69,Jour ouvré
2021-01-05 00:00:00,BZN|FR,54.79,Jour ouvré
2021-01-05 01:00:00,BZN|FR,50.3,Jour ouvré
2021-01-05 02:00:00,BZN|FR,49.53,Jour ouvré
2021-01-05 03:00:00,BZN|FR,44.58,Jour ouvré
2021-01-05 04:00:00,BZN|FR,45.05,Jour ouvré
2021-01-05 05:00:00,BZN|FR,49.53,Jour ouvré
2021-01-05 06:00:00,BZN|FR,58.15,Jour ouvré
2021-01-05 07:00:00,BZN|FR,68.3,Jour ouvré
2021-01-05 08:00:00,BZN|FR,70.41,Jour ouvré
2021-01-05 09:00:00,BZN|FR,75.0,Jour ouvré
2021-01-05 10:00:00,BZN|FR,73.48,Jour ouvré
2021-01-05 11:00:00,BZN|FR,72.31,Jour ouvré
2021-01-05 12:00:00,BZN|FR,71.35,Jour ouvré
2021-01-05 13:00:00,BZN|FR,72.52,Jour ouvré
2021-01-05 14:00:00,BZN|FR,69.75,Jour ouvré
2021-01-05 15:00:00,BZN|FR,66.46,Jour ouvré
2021-01-05 16:00:00,BZN|FR,66.04,Jour ouvré
2021-01-05 17:00:00,BZN|FR,71.9,Jour ouvré
2021-01-05 18:00:00,BZN|FR,80.0,Jour ouvré
2021-01-05 19:00:00,BZN|FR,80.0,Jour ouvré
2021-01-05 20:00:00,BZN|FR,70.12,Jour ouvré
2021-01-05 21:00:00,BZN|FR,58.87,Jour ouvré
2021-01-05 22:00:00,BZN|FR,58.5,Jour ouvré
2021-01-05 23:00:00,BZN|FR,55.51,Jour ouvré
2021-01-06 00:00:00,BZN|FR,53.73,Jour ouvré
2021-01-06 01:00:00,BZN|FR,52.95,Jour ouvré
2021-01-06 02:00:00,BZN|FR,52.73,Jour ouvré
2021-01-06 03:00:00,BZN|FR,50.12,Jour ouvré
2021-01-06 04:00:00,BZN|FR,47.2,Jour ouvré
2021-01-06 05:00:00,BZN|FR,49.29,Jour ouvré
2021-01-06 06:00:00,BZN|FR,55.0,Jour ouvré
2021-01-06 07:00:00,BZN|FR,67.61,Jour ouvré
2021-01-06 08:00:00,BZN|FR,73.6,Jour ouvré
2021-01-06 09:00:00,BZN|FR,91.73,Jour ouvré
2021-01-06 10:00:00,BZN|FR,86.99,Jour ouvré
2021-01-06 11:00:00,BZN|FR,80.02,Jour ouvré
2021-01-06 12:00:00,BZN|FR,78.76,Jour ouvré
2021-01-06 13:00:00,BZN|FR,73.79,Jour ouvré
2021-01-06 14:00:00,BZN|FR,73.02,Jour ouvré
2021-01-06 15:00:00,BZN|FR,70.89,Jour ouvré
2021-01-06 16:00:00,BZN|FR,72.85,Jour ouvré
2021-01-06 17:00:00,BZN|FR,79.63,Jour ouvré
2021-01-06 18:00:00,BZN|FR,101.07,Jour ouvré
2021-01-06 19:00:00,BZN|FR,96.85,Jour ouvré
2021-01-06 20:00:00,BZN|FR,79.6,Jour ouvré
2021-01-06 21:00:00,BZN|FR,69.77,Jour ouvré
2021-01-06 22:00:00,BZN|FR,64.31,Jour ouvré
2021-01-06 23:00:00,BZN|FR,62.39,Jour ouvré
2021-01-07 00:00:00,BZN|FR,77.0,Jour ouvré
2021-01-07 01:00:00,BZN|FR,65.85,Jour ouvré
2021-01-07 02:00:00,BZN|FR,63.78,Jour ouvré
2021-01-07 03:00:00,BZN|FR,51.51,Jour ouvré
2021-01-07 04:00:00,BZN|FR,49.35,Jour ouvré
2021-01-07 05:00:00,BZN|FR,55.63,Jour ouvré
2021-01-07 06:00:00,BZN|FR,65.0,Jour ouvré
2021-01-07 07:00:00,BZN|FR,83.98,Jour ouvré
2021-01-07 08:00:00,BZN|FR,95.02,Jour ouvré
2021-01-07 09:00:00,BZN|FR,99.0,Jour ouvré
2021-01-07 10:00:00,BZN|FR,93.83,Jour ouvré
2021-01-07 11:00:00,BZN|FR,97.87,Jour ouvré
2021-01-07 12:00:00,BZN|FR,100.0,Jour ouvré
2021-01-07 13:00:00,BZN|FR,92.14,Jour ouvré
2021-01-07 14:00:00,BZN|FR,80.4,Jour ouvré
2021-01-07 15:00:00,BZN|FR,83.57,Jour ouvré
2021-01-07 16:00:00,BZN|FR,89.68,Jour ouvré
2021-01-07 17:00:00,BZN|FR,100.0,Jour ouvré
2021-01-07 18:00:00,BZN|FR,106.95,Jour ouvré
2021-01-07 19:00:00,BZN|FR,108.97,Jour ouvré
2021-01-07 20:00:00,BZN|FR,95.85,Jour ouvré
2021-01-07 21:00:00,BZN|FR,78.37,Jour ouvré
2021-01-07 22:00:00,BZN|FR,71.68,Jour ouvré
2021-01-07 23:00:00,BZN|FR,65.04,Jour ouvré
2021-01-08 00:00:00,BZN|FR,57.45,Jour ouvré
2021-01-08 01:00:00,BZN|FR,56.41,Jour ouvré
2021-01-08 02:00:00,BZN|FR,55.17,Jour ouvré
2021-01-08 03:00:00,BZN|FR,51.76,Jour ouvré
2021-01-08 04:00:00,BZN|FR,50.86,Jour ouvré
2021-01-08 05:00:00,BZN|FR,56.45,Jour ouvré
2021-01-08 06:00:00,BZN|FR,65.75,Jour ouvré
2021-01-08 07:00:00,BZN|FR,86.93,Jour ouvré
2021-01-08 08:00:00,BZN|FR,103.54,Jour ouvré
2021-01-08 09:00:00,BZN|FR,110.45,Jour ouvré
2021-01-08 10:00:00,BZN|FR,109.96,Jour ouvré
2021-01-08 11:00:00,BZN|FR,106.82,Jour ouvré
2021-01-08 12:00:00,BZN|FR,102.37,Jour ouvré
2021-01-08 13:00:00,BZN|FR,97.61,Jour ouvré
2021-01-08 14:00:00,BZN|FR,95.0,Jour ouvré
2021-01-08 15:00:00,BZN|FR,95.42,Jour ouvré
2021-01-08 16:00:00,BZN|FR,95.0,Jour ouvré
2021-01-08 17:00:00,BZN|FR,110.0,Jour ouvré
2021-01-08 18:00:00,BZN|FR,113.37,Jour ouvré
2021-01-08 19:00:00,BZN|FR,114.89,Jour ouvré
2021-01-08 20:00:00,BZN|FR,88.06,Jour ouvré
2021-01-08 21:00:00,BZN|FR,78.37,Jour ouvré
2021-01-08 22:00:00,BZN|FR,65.6,Jour ouvré
2021-01-08 23:00:00,BZN|FR,69.27,Jour ouvré
2021-01-09 00:00:00,BZN|FR,61.9,Week-end
2021-01-09 01:00:00,BZN|FR,58.38,Week-end
2021-01-09 02:00:00,BZN|FR,55.96,Week-end
2021-01-09 03:00:00,BZN|FR,51.88,Week-end
2021-01-09 04:00:00,BZN|FR,50.25,Week-end
2021-01-09 05:00:00,BZN|FR,50.25,Week-end
2021-01-09 06:00:00,BZN|FR,51.39,Week-end
2021-01-09 07:00:00,BZN|FR,55.62,Week-end
2021-01-09 08:00:00,BZN|FR,59.8,Week-end
2021-01-09 09:00:00,BZN|FR,66.92,Week-end
2021-01-09 10:00:00,BZN|FR,67.71,Week-end
2021-01-09 11:00:00,BZN|FR,68.0,Week-end
2021-01-09 12:00:00,BZN|FR,67.01,Week-end
2021-01-09 13:00:00,BZN|FR,62.53,Week-end
2021-01-09 14:00:00,BZN|FR,60.0,Week-end
2021-01-09 15:00:00,BZN|FR,60.0,Week-end
2021-01-09 16:00:00,BZN|FR,62.78,Week-end
2021-01-09 17:00:00,BZN|FR,69.92,Week-end
2021-01-09 18:00:00,BZN|FR,71.99,Week-end
2021-01-09 19:00:00,BZN|FR,68.95,Week-end
2021-01-09 20:00:00,BZN|FR,62.66,Week-end
2021-01-09 21:00:00,BZN|FR,59.0,Week-end
2021-01-09 22:00:00,BZN|FR,56.53,Week-end
2021-01-09 23:00:00,BZN|FR,54.86,Week-end
2021-01-10 00:00:00,BZN|FR,56.86,Week-end
2021-01-10 01:00:00,BZN|FR,55.75,Week-end
2021-01-10 02:00:00,BZN|FR,53.14,Week-end
2021-01-10 03:00:00,BZN|FR,49.03,Week-end
2021-01-10 04:00:00,BZN|FR,48.45,Week-end
2021-01-10 05:00:00,BZN|FR,49.07,Week-end
2021-01-10 06:00:00,BZN|FR,50.87,Week-end
2021-01-10 07:00:00,BZN|FR,50.23,Week-end
2021-01-10 08:00:00,BZN|FR,51.6,Week-end
2021-01-10 09:00:00,BZN|FR,57.43,Week-end
2021-01-10 10:00:00,BZN|FR,59.45,Week-end
2021-01-10 11:00:00,BZN|FR,61.53,Week-end
2021-01-10 12:00:00,BZN|FR,60.39,Week-end
2021-01-10 13:00:00,BZN|FR,56.41,Week-end
2021-01-10 14:00:00,BZN|FR,53.18,Week-end
2021-01-10 15:00:00,BZN|FR,54.85,Week-end
2021-01-10 16:00:00,BZN|FR,56.52,Week-end
2021-01-10 17:00:00,BZN|FR,62.09,Week-end
2021-01-10 18:00:00,BZN|FR,65.11,Week-end
2021-01-10 19:00:00,BZN|FR,73.91,Week-end
2021-01-10 20:00:00,BZN|FR,63.58,Week-end
2021-01-10 21:00:00,BZN|FR,57.43,Week-end
2021-01-10 22:00:00,BZN|FR,56.84,Week-end
2021-01-10 23:00:00,BZN|FR,60.72,Week-end
2021-01-11 00:00:00,BZN|FR,58.25,Jour ouvré
2021-01-11 01:00:00,BZN|FR,53.19,Jour ouvré
2021-01-11 02:00:00,BZN|FR,50.87,Jour ouvré
2021-01-11 03:00:00,BZN|FR,47.69,Jour ouvré
2021-01-11 04:00:00,BZN|FR,46.36,Jour ouvré
2021-01-11 05:00:00,BZN|FR,52.3,Jour ouvré
2021-01-11 06:00:00,BZN|FR,62.51,Jour ouvré
2021-01-11 07:00:00,BZN|FR,77.9,Jour ouvré
2021-01-11 08:00:00,BZN|FR,86.4,Jour ouvré
2021-01-11 09:00:00,BZN|FR,89.06,Jour ouvré
2021-01-11 10:00:00,BZN|FR,77.2,Jour ouvré
2021-01-11 11:00:00,BZN|FR,74.07,Jour ouvré
2021-01-11 12:00:00,BZN|FR,72.94,Jour ouvré
2021-01-11 13:00:00,BZN|FR,71.38,Jour ouvré
2021-01-11 14:00:00,BZN|FR,69.21,Jour ouvré
2021-01-11 15:00:00,BZN|FR,69.04,Jour ouvré
2021-01-11 16:00:00,BZN|FR,69.81,Jour ouvré
2021-01-11 17:00:00,BZN|FR,75.0,Jour ouvré
2021-01-11 18:00:00,BZN|FR,83.0,Jour ouvré
2021-01-11 19:00:00,BZN|FR,79.63,Jour ouvré
2021-01-11 20:00:00,BZN|FR,70.95,Jour ouvré
2021-01-11 21:00:00,BZN|FR,64.41,Jour ouvré
2021-01-11 22:00:00,BZN|FR,62.25,Jour ouvré
2021-01-11 23:00:00,BZN|FR,61.12,Jour ouvré
2021-01-12 00:00:00,BZN|FR,56.18,Jour ouvré
2021-01-12 01:00:00,BZN|FR,55.26,Jour ouvré
2021-01-12 02:00:00,BZN|FR,54.67,Jour ouvré
2021-01-12 03:00:00,BZN|FR,48.16,Jour ouvré
2021-01-12 04:00:00,BZN|FR,46.57,Jour ouvré
2021-01-12 05:00:00,BZN|FR,48.86,Jour ouvré
2021-01-12 06:00:00,BZN|FR,50.05,Jour ouvré
2021-01-12 07:00:00,BZN|FR,65.4,Jour ouvré
2021-01-12 08:00:00,BZN|FR,62.12,Jour ouvré
2021-01-12 09:00:00,BZN|FR,68.46,Jour ouvré
2021-01-12 10:00:00,BZN|FR,67.79,Jour ouvré
2021-01-12 11:00:00,BZN|FR,70.78,Jour ouvré
2021-01-12 12:00:00,BZN|FR,70.7,Jour ouvré
2021-01-12 13:00:00,BZN|FR,69.5,Jour ouvré
2021-01-12 14:00:00,BZN|FR,68.77,Jour ouvré
2021-01-12 15:00:00,BZN|FR,73.6,Jour ouvré
2021-01-12 16:00:00,BZN|FR,65.63,Jour ouvré
2021-01-12 17:00:00,BZN|FR,74.76,Jour ouvré
2021-01-12 18:00:00,BZN|FR,78.93,Jour ouvré
2021-01-12 19:00:00,BZN|FR,77.1,Jour ouvré
2021-01-12 20:00:00,BZN|FR,70.0,Jour ouvré
2021-01-12 21:00:00,BZN|FR,60.03,Jour ouvré
2021-01-12 22:00:00,BZN|FR,61.56,Jour ouvré
2021-01-12 23:00:00,BZN|FR,59.97,Jour ouvré
2021-01-13 00:00:00,BZN|FR,64.68,Jour ouvré
2021-01-13 01:00:00,BZN|FR,61.6,Jour ouvré
2021-01-13 02:00:00,BZN|FR,60.99,Jour ouvré
2021-01-13 03:00:00,BZN|FR,55.84,Jour ouvré
2021-01-13 04:00:00,BZN|FR,55.43,Jour ouvré
2021-01-13 05:00:00,BZN|FR,61.4,Jour ouvré
2021-01-13 06:00:00,BZN|FR,71.2,Jour ouvré
2021-01-13 07:00:00,BZN|FR,84.0,Jour ouvré
2021-01-13 08:00:00,BZN|FR,88.33,Jour ouvré
2021-01-13 09:00:00,BZN|FR,95.46,Jour ouvré
2021-01-13 10:00:00,BZN|FR,85.08,Jour ouvré
2021-01-13 11:00:00,BZN|FR,81.07,Jour ouvré
2021-01-13 12:00:00,BZN|FR,83.76,Jour ouvré
2021-01-13 13:00:00,BZN|FR,77.56,Jour ouvré
2021-01-13 14:00:00,BZN|FR,76.37,Jour ouvré
2021-01-13 15:00:00,BZN|FR,77.78,Jour ouvré
2021-01-13 16:00:00,BZN|FR,73.58,Jour ouvré
2021-01-13 17:00:00,BZN|FR,86.42,Jour ouvré
2021-01-13 18:00:00,BZN|FR,87.69,Jour ouvré
2021-01-13 19:00:00,BZN|FR,85.96,Jour ouvré
2021-01-13 20:00:00,BZN|FR,69.55,Jour ouvré
2021-01-13 21:00:00,BZN|FR,58.41,Jour ouvré
2021-01-13 22:00:00,BZN|FR,64.64,Jour ouvré
2021-01-13 23:00:00,BZN|FR,65.7,Jour ouvré
2021-01-14 00:00:00,BZN|FR,57.65,Jour ouvré
2021-01-14 01:00:00,BZN|FR,58.6,Jour ouvré
2021-01-14 02:00:00,BZN|FR,57.71,Jour ouvré
2021-01-14 03:00:00,BZN|FR,45.96,Jour ouvré
2021-01-14 04:00:00,BZN|FR,43.7,Jour ouvré
2021-01-14 05:00:00,BZN|FR,47.91,Jour ouvré
2021-01-14 06:00:00,BZN|FR,60.04,Jour ouvré
2021-01-14 07:00:00,BZN|FR,79.9,Jour ouvré
2021-01-14 08:00:00,BZN|FR,88.82,Jour ouvré
2021-01-14 09:00:00,BZN|FR,89.27,Jour ouvré
2021-01-14 10:00:00,BZN|FR,89.63,Jour ouvré
2021-01-14 11:00:00,BZN|FR,91.05,Jour ouvré
2021-01-14 12:00:00,BZN|FR,88.75,Jour ouvré
2021-01-14 13:00:00,BZN|FR,87.1,Jour ouvré
2021-01-14 14:00:00,BZN|FR,83.98,Jour ouvré
2021-01-14 15:00:00,BZN|FR,79.96,Jour ouvré
2021-01-14 16:00:00,BZN|FR,83.42,Jour ouvré
2021-01-14 17:00:00,BZN|FR,95.98,Jour ouvré
2021-01-14 18:00:00,BZN|FR,90.16,Jour ouvré
2021-01-14 19:00:00,BZN|FR,87.7,Jour ouvré
2021-01-14 20:00:00,BZN|FR,74.58,Jour ouvré
2021-01-14 21:00:00,BZN|FR,62.74,Jour ouvré
2021-01-14 22:00:00,BZN|FR,59.82,Jour ouvré
2021-01-14 23:00:00,BZN|FR,55.6,Jour ouvré
2021-01-15 00:00:00,BZN|FR,48.98,Jour ouvré
2021-01-15 01:00:00,BZN|FR,48.66,Jour ouvré
2021-01-15 02:00:00,BZN|FR,47.7,Jour ouvré
2021-01-15 03:00:00,BZN|FR,46.6,Jour ouvré
2021-01-15 04:00:00,BZN|FR,48.0,Jour ouvré
2021-01-15 05:00:00,BZN|FR,51.52,Jour ouvré
2021-01-15 06:00:00,BZN|FR,62.97,Jour ouvré
2021-01-15 07:00:00,BZN|FR,77.94,Jour ouvré
2021-01-15 08:00:00,BZN|FR,90.04,Jour ouvré
2021-01-15 09:00:00,BZN|FR,97.76,Jour ouvré
2021-01-15 10:00:00,BZN|FR,90.69,Jour ouvré
2021-01-15 11:00:00,BZN|FR,86.97,Jour ouvré
2021-01-15 12:00:00,BZN|FR,79.25,Jour ouvré
2021-01-15 13:00:00,BZN|FR,76.64,Jour ouvré
2021-01-15 14:00:00,BZN|FR,77.14,Jour ouvré
2021-01-15 15:00:00,BZN|FR,76.98,Jour ouvré
2021-01-15 16:00:00,BZN|FR,82.0,Jour ouvré
2021-01-15 17:00:00,BZN|FR,88.22,Jour ouvré
2021-01-15 18:00:00,BZN|FR,98.02,Jour ouvré
2021-01-15 19:00:00,BZN|FR,95.01,Jour ouvré
2021-01-15 20:00:00,BZN|FR,77.2,Jour ouvré
2021-01-15 21:00:00,BZN|FR,67.18,Jour ouvré
2021-01-15 22:00:00,BZN|FR,63.19,Jour ouvré
2021-01-15 23:00:00,BZN|FR,57.01,Jour ouvré
2021-01-16 00:00:00,BZN|FR,64.37,Week-end
2021-01-16 01:00:00,BZN|FR,59.91,Week-end
2021-01-16 02:00:00,BZN|FR,55.1,Week-end
2021-01-16 03:00:00,BZN|FR,52.2,Week-end
2021-01-16 04:00:00,BZN|FR,49.51,Week-end
2021-01-16 05:00:00,BZN|FR,48.52,Week-end
2021-01-16 06:00:00,BZN|FR,49.67,Week-end
2021-01-16 07:00:00,BZN|FR,53.51,Week-end
2021-01-16 08:00:00,BZN|FR,61.96,Week-end
2021-01-16 09:00:00,BZN|FR,65.3,Week-end
2021-01-16 10:00:00,BZN|FR,66.5,Week-end
2021-01-16 11:00:00,BZN|FR,63.5,Week-end
2021-01-16 12:00:00,BZN|FR,63.37,Week-end
2021-01-16 13:00:00,BZN|FR,57.14,Week-end
2021-01-16 14:00:00,BZN|FR,52.3,Week-end
2021-01-16 15:00:00,BZN|FR,50.65,Week-end
2021-01-16 16:00:00,BZN|FR,57.7,Week-end
2021-01-16 17:00:00,BZN|FR,65.01,Week-end
2021-01-16 18:00:00,BZN|FR,66.4,Week-end
2021-01-16 19:00:00,BZN|FR,63.8,Week-end
2021-01-16 20:00:00,BZN|FR,60.35,Week-end
2021-01-16 21:00:00,BZN|FR,54.09,Week-end
2021-01-16 22:00:00,BZN|FR,53.2,Week-end
2021-01-16 23:00:00,BZN|FR,52.67,Week-end
2021-01-17 00:00:00,BZN|FR,51.07,Week-end
2021-01-17 01:00:00,BZN|FR,51.08,Week-end
2021-01-17 02:00:00,BZN|FR,50.25,Week-end
2021-01-17 03:00:00,BZN|FR,46.09,Week-end
2021-01-17 04:00:00,BZN|FR,45.8,Week-end
2021-01-17 05:00:00,BZN|FR,45.42,Week-end
2021-01-17 06:00:00,BZN|FR,46.74,Week-end
2021-01-17 07:00:00,BZN|FR,49.95,Week-end
2021-01-17 08:00:00,BZN|FR,49.13,Week-end
2021-01-17 09:00:00,BZN|FR,57.67,Week-end
2021-01-17 10:00:00,BZN|FR,61.17,Week-end
2021-01-17 11:00:00,BZN|FR,62.4,Week-end
2021-01-17 12:00:00,BZN|FR,63.45,Week-end
2021-01-17 13:00:00,BZN|FR,55.08,Week-end
2021-01-17 14:00:00,BZN|FR,49.95,Week-end
2021-01-17 15:00:00,BZN|FR,53.48,Week-end
2021-01-17 16:00:00,BZN|FR,60.6,Week-end
2021-01-17 17:00:00,BZN|FR,67.05,Week-end
2021-01-17 18:00:00,BZN|FR,72.0,Week-end
2021-01-17 19:00:00,BZN|FR,75.0,Week-end
2021-01-17 20:00:00,BZN|FR,67.63,Week-end
2021-01-17 21:00:00,BZN|FR,62.25,Week-end
2021-01-17 22:00:00,BZN|FR,60.48,Week-end
2021-01-17 23:00:00,BZN|FR,56.0,Week-end
2021-01-18 00:00:00,BZN|FR,53.37,Jour ouvré
2021-01-18 01:00:00,BZN|FR,49.16,Jour ouvré
2021-01-18 02:00:00,BZN|FR,48.93,Jour ouvré
2021-01-18 03:00:00,BZN|FR,47.01,Jour ouvré
2021-01-18 04:00:00,BZN|FR,46.96,Jour ouvré
2021-01-18 05:00:00,BZN|FR,51.0,Jour ouvré
2021-01-18 06:00:00,BZN|FR,67.64,Jour ouvré
2021-01-18 07:00:00,BZN|FR,80.22,Jour ouvré
2021-01-18 08:00:00,BZN|FR,83.59,Jour ouvré
2021-01-18 09:00:00,BZN|FR,85.66,Jour ouvré
2021-01-18 10:00:00,BZN|FR,79.71,Jour ouvré
2021-01-18 11:00:00,BZN|FR,75.61,Jour ouvré
2021-01-18 12:00:00,BZN|FR,75.79,Jour ouvré
2021-01-18 13:00:00,BZN|FR,75.0,Jour ouvré
2021-01-18 14:00:00,BZN|FR,69.94,Jour ouvré
2021-01-18 15:00:00,BZN|FR,70.38,Jour ouvré
2021-01-18 16:00:00,BZN|FR,68.98,Jour ouvré
2021-01-18 17:00:00,BZN|FR,77.94,Jour ouvré
2021-01-18 18:00:00,BZN|FR,88.63,Jour ouvré
2021-01-18 19:00:00,BZN|FR,87.0,Jour ouvré
2021-01-18 20:00:00,BZN|FR,79.4,Jour ouvré
2021-01-18 21:00:00,BZN|FR,68.5,Jour ouvré
2021-01-18 22:00:00,BZN|FR,65.58,Jour ouvré
2021-01-18 23:00:00,BZN|FR,64.0,Jour ouvré
2021-01-19 00:00:00,BZN|FR,55.0,Jour ouvré
2021-01-19 01:00:00,BZN|FR,52.3,Jour ouvré
2021-01-19 02:00:00,BZN|FR,48.87,Jour ouvré
2021-01-19 03:00:00,BZN|FR,42.35,Jour ouvré
2021-01-19 04:00:00,BZN|FR,41.31,Jour ouvré
2021-01-19 05:00:00,BZN|FR,42.86,Jour ouvré
2021-01-19 06:00:00,BZN|FR,49.67,Jour ouvré
2021-01-19 07:00:00,BZN|FR,69.17,Jour ouvré
2021-01-19 08:00:00,BZN|FR,73.76,Jour ouvré
2021-01-19 09:00:00,BZN|FR,75.07,Jour ouvré
2021-01-19 10:00:00,BZN|FR,71.07,Jour ouvré
2021-01-19 11:00:00,BZN|FR,69.16,Jour ouvré
2021-01-19 12:00:00,BZN|FR,70.65,Jour ouvré
2021-01-19 13:00:00,BZN|FR,69.97,Jour ouvré
2021-01-19 14:00:00,BZN|FR,62.09,Jour ouvré
2021-01-19 15:00:00,BZN|FR,62.71,Jour ouvré
2021-01-19 16:00:00,BZN|FR,65.39,Jour ouvré
2021-01-19 17:00:00,BZN|FR,68.89,Jour ouvré
2021-01-19 18:00:00,BZN|FR,74.09,Jour ouvré
2021-01-19 19:00:00,BZN|FR,72.64,Jour ouvré
2021-01-19 20:00:00,BZN|FR,61.2,Jour ouvré
